"species","compound_name","Station 1","Station 2","Station 4","Station 6","Station 7","Station 8","Station 9","Station 10","Station 11"
"WaxEster","WaxEster 32:0 +4O",627204.667083588,8022088.02721959,6531720.46944132,4042764.74578025,11189232.7152346,3747700.99149673,4867690.49951026,4486019.99075493,1606405.94167274
"WaxEster","WaxEster 32:1",390689.129715663,3088237.09991765,5503322.48953024,0,129171.156261778,9079678.60312257,29098.0004604854,3514347.9858679,1039913.12558191
"WaxEster","WaxEster 32:1 +1O",4319672.71389147,12785834.2045395,13639636.6994668,7805247.81788121,7383594.7348341,421960152.30194,2087187.3081444,10171164.4654779,5678873.11347101
"WaxEster","WaxEster 32:1 +3O",1167235.23159637,2886812.58263583,10834590.5657424,235669.577684049,2283528.93930342,3420364.74368657,107310.193148377,9315331.89834865,2961689.90469407
"WaxEster","WaxEster 32:2 +1O",6081740.94604979,18165023.0997612,11871014.1754083,4064976.08286473,5316480.77667801,1686653215.28379,1934019.38652353,12875923.3396997,6386592.75602379
"WaxEster","WaxEster 32:2 +3O",28204.5682040531,159735.834727775,126820.475728522,0,912228.939101364,16472909.9651324,12447.9027237631,47236995.9162648,27689.8594901682
"WaxEster","WaxEster 32:3 +1O",7759152.00955485,17524366.282405,18426893.2662141,10100959.4059489,10338987.4171193,127022577.75242,2915614.24694591,14066119.1829766,7341379.81090448
"WaxEster","WaxEster 32:3 +2O",1213387.83626954,1536502.67721022,510370.040574618,26706.1631481333,3581007.09798399,5419993.62191931,26305.2672629543,23740727.5111422,523589.472100113
"WaxEster","WaxEster 32:3 +3O",68123073.2005313,225072236.567876,588059127.776793,86067994.3946781,277635092.27522,307031155.750117,49518014.7766228,483221942.982731,155879681.866147
"WaxEster","WaxEster 32:4",1001636.23444246,1546965.54553276,1886042.60423641,767061.481524851,795071.453649107,16453076.4364712,204398.281883945,1301234.99649806,625351.975663429
"WaxEster","WaxEster 32:4 +3O",29404262.1862789,136904387.280112,341820089.675222,26273322.5639653,146295126.61754,254818153.291621,16514887.906365,509925916.180865,82675779.7765963
"WaxEster","WaxEster 32:5 +2O",771359.913837014,2538077.04460793,2371627.32724662,2559916.48021484,702693.474742271,842061.352228886,939954.136035883,2314374.21938148,591255.882125863
"WaxEster","WaxEster 34:0 +2O",404510.828125821,3241193.55670708,3303420.9321815,1081312.00686352,4013683.34527825,1932266.45203408,1539262.22987941,1439642.99727441,679483.845053143
"WaxEster","WaxEster 34:0 +4O",512761.87040516,4661303.9513541,4029206.95710596,1899000.88494611,6197713.01643592,2201765.37586594,2854321.82147155,1878097.58155366,862885.213056253
"WaxEster","WaxEster 34:1",496205.624654696,3155607.19331944,6981871.84248962,277097.896646186,357411.099152729,13065669.2152588,784297.297802473,6633709.66975738,1426563.70327918
"WaxEster","WaxEster 34:1 +2O",6126485.54531339,12184387.6053707,10453207.1749356,13610704.5742564,7021962.17671949,5996780.8276819,18395666.2654607,4124769.02260139,3166221.99578189
"WaxEster","WaxEster 34:1 +3O",54794391.5844192,75685686.69807,45039553.0237468,4580536.84903515,11047770.834637,16965391.5775651,895984.936276019,12095813.2051971,26700621.7388367
"WaxEster","WaxEster 34:2 +3O",24028567.0587973,39431898.9379462,24813362.7413869,315718.371912774,3264317.43123985,23731595.6978906,63177.3303401,17882789.7966322,15757649.0462181
"WaxEster","WaxEster 34:3",1052907.90192759,3673165.57793995,3917075.59714767,934258.158458996,4237083.42786659,11013710.2213272,671692.035190116,4176735.88658025,1852491.44622833
"WaxEster","WaxEster 34:3 +1O",27991718.5150911,92050401.2677912,59794554.5886652,25883768.8414992,54106715.383372,4084172540.45002,6817551.86092096,77432541.2244284,20937547.0345126
"WaxEster","WaxEster 34:3 +3O",28837393.4284488,90428963.2363622,219821671.873477,18011150.3476202,98981788.8870566,123778262.068831,11219413.2192442,132989971.194387,65995269.4529685
"WaxEster","WaxEster 34:4",3339037.72016274,7265838.09658282,5758647.70922882,2267223.99466247,4924091.22525501,520503297.794389,469177.031123516,9247590.32810137,3079336.14737261
"WaxEster","WaxEster 34:4 +3O",29144698.7620407,136308424.311054,285806749.193571,21479718.4420591,210123054.631639,199103038.144979,9399223.78247132,211444979.78882,71126820.3226326
"WaxEster","WaxEster 34:5 +2O",8287537.60436174,28896098.5196544,23945423.1513279,9592849.43684797,14008816.1237384,17243818.1756724,3071910.63935126,24760258.5293639,15439518.8273848
"WaxEster","WaxEster 34:5 +3O",2897857.14733614,8530301.7531828,13503277.235307,1463310.25142534,10722352.2317237,10806428.5570193,721072.246044886,16867161.6564876,5188299.99032641
"WaxEster","WaxEster 34:6 +1O",2227568.27642623,5500861.89091472,7298440.49107063,1811993.34481235,6557205.72441927,6232474.13562175,129916.939979369,7677841.23765158,2672139.81212744
"WaxEster","WaxEster 36:0 +3O",1400254.65425012,7612225.123975,8371298.88859071,3911500.47808418,6495882.31602917,8127526.42263402,3826923.8922688,5999138.46506752,3111859.9348496
"WaxEster","WaxEster 36:0 +4O",1224233.30622193,5153401.55531465,4378129.17457184,2288706.63057413,5623957.60526144,4023781.65279171,2180049.24549007,2508494.21602484,1406122.60390544
"WaxEster","WaxEster 36:1",630565.429119363,2000309.87987779,3864201.74398713,3567633.48526204,986323.311726136,749616.275109677,1838236.31219204,388629.104610475,1036001.11082716
"WaxEster","WaxEster 36:1 +1O",3312715.06915028,8084537.32669747,6904175.80744497,1381092.51290818,4218166.81703569,4215694.44633914,1590763.70207752,5609261.68986374,1175228.48271179
"WaxEster","WaxEster 36:1 +2O",3406985.30981418,2896468.2500667,2178375.00831638,1130268.85850194,11048455.0309116,4647273.97076414,1623759.57973756,18188004.0141636,4873492.94758625
"WaxEster","WaxEster 36:10 +3O",7586231.35136672,16339470.7522015,23941296.1701212,523167.680683346,18267460.447217,13468422.2283294,77002.7438819184,37235323.0237068,5089756.36610539
"WaxEster","WaxEster 36:2 +1O",11495846.0304889,33909056.1835783,43084786.5621502,25876347.2138049,63730963.6504014,185285210.113613,8447875.0336464,87683534.6519719,20681265.8649615
"WaxEster","WaxEster 36:4",1758143.32470527,4599854.90169897,4258521.51399109,2610650.66257279,5744011.74945848,2632439099.41502,581555.350724705,6509021.09523069,2208975.24725049
"WaxEster","WaxEster 36:5",3963320.18702444,5815423.00418438,12875484.4419285,8486258.04529462,12268051.7439163,102689046.264563,1765304.191849,12958753.7617692,6591845.14921319
"WaxEster","WaxEster 36:6 +1O",2777447.09635217,11271693.4761625,7758555.25396239,4399170.17526576,12678104.5627768,9338029.87093919,1247110.49919246,17323011.1870015,6482212.49144776
"WaxEster","WaxEster 36:6 +2O",3908161.72586709,12273720.0125059,11853570.874811,5850490.50531431,12255408.6303627,17693199.7643331,2682862.28809359,19679246.022059,4734489.41260775
"WaxEster","WaxEster 36:7 +2O",2923751.29180672,6061240.71636391,4725334.66984662,4197396.51413519,21672069.320548,20555748.5401163,886293.002309281,53947607.6296228,5896977.9415914
"WaxEster","WaxEster 36:7 +3O",12269402.3581249,19167491.923973,36837295.9550787,2876078.57096992,44018627.8742449,35624557.0989843,1365059.56006296,123259854.487221,13442560.9588558
"WaxEster","WaxEster 36:8 +4O",6643366.54153222,31627781.2419362,56455861.4172782,21931316.2967113,77015677.8489873,59720348.1096035,13136647.3546692,99341054.1918196,19154704.6129738
"WaxEster","WaxEster 36:9 +4O",3237510.42649563,11535911.2287586,23658712.082202,3518498.09855534,9738949.35700163,13818080.561257,1967723.72367242,12720196.6574959,7194529.14687291
"WaxEster","WaxEster 38:0 +4O",918308.939100224,5030051.15080518,4281830.40932657,1780376.31442507,4829615.60300209,3064620.78860165,1799136.14532279,2092416.1693617,822467.594267699
"WaxEster","WaxEster 38:1",1995579.93232021,7493866.91321624,12611617.1364753,15050664.9014276,4556297.78047489,2275741.72933821,10399953.3515684,2262328.8594589,2936722.48852043
"WaxEster","WaxEster 38:1 +3O",4993909.92635753,6934083.18094633,4819803.40939508,5138309.72665282,5171725.48870132,3272526.30081473,517510.914676809,3546156.07269908,6490203.61423503
"WaxEster","WaxEster 38:10 +3O",3414198.08148565,7600504.29114275,9183963.27662827,3099441.61176829,22407377.1122259,14911189.2739529,262032.470646519,34130674.638004,2953945.6068473
"WaxEster","WaxEster 38:10 +4O",2020082.826669,1762889.92358181,6138167.8587858,2028200.74640912,22770863.4901801,6364932.71044471,515632.249627448,5351932.74308342,273808.646158686
"WaxEster","WaxEster 38:2 +1O",8260101.17045355,28299562.0169875,29274780.3386213,35926570.9566395,50723685.2169724,31241913.7721288,19900752.9897605,23009378.5426314,12322734.1323162
"WaxEster","WaxEster 38:2 +4O",8840128.85725555,12697746.7424246,18119330.1211662,6199030.72920197,14060715.9372725,4509706.61448856,1205370.86943282,8205358.29862834,4156372.67017284
"WaxEster","WaxEster 38:3 +1O",8782014.02230023,27311844.8858581,28730532.7950613,15795441.1896635,28903035.781559,653022628.139123,6838167.61496415,53693067.5136088,29873882.5911324
"WaxEster","WaxEster 38:4 +1O",15721669.8790707,42048909.6344788,115035783.570474,60349621.0018699,56602714.0177088,88573434.4657553,14191361.1650564,83175364.5832787,36691251.1729957
"WaxEster","WaxEster 38:4 +2O",15642984.5488199,23385019.1432394,26874215.8490298,12256905.1787383,34271120.2950273,19135712.5524998,4151652.18910308,78859223.5500988,21804485.4417635
"WaxEster","WaxEster 38:8 +3O",1685207.20451883,4293357.62588938,6525861.2171175,2287674.8225769,18211305.6103991,11710001.64784,415695.87328906,28643631.8782789,4154336.32387307
"WaxEster","WaxEster 38:8 +4O",627076.066632868,582650.126910577,1018157.00490499,112428.186498486,83375089.453496,38740256.2921316,95331.3599231075,58557898.567547,117368.86154427
"WaxEster","WaxEster 38:9 +3O",1406475.366528,1713942.97016514,2913719.98367328,661957.188843972,10646395.4233865,6448990.58510095,32651.9896664745,16608620.720929,1331527.93843292
"WaxEster","WaxEster 40:1 +1O",6137122.57698657,14308096.7925151,14045016.6112758,10460496.4464462,36285680.346558,14462449.4810847,3907417.14206842,21815386.8344868,3777098.44267207
"WaxEster","WaxEster 40:1 +3O",10917491.7485619,18990545.261729,14747512.8839079,20041974.7046587,19427435.4149211,9604776.20712806,4653615.1519129,6320628.02083411,4846072.940431
"WaxEster","WaxEster 40:11 +2O",1488398.39008275,7660677.00689575,2389636.81808806,1021834.38522611,6296437.94562709,7920453.88739125,168873.877669533,21954352.8486256,5604028.48221177
"WaxEster","WaxEster 40:11 +3O",12694633.1199133,33886854.4045999,49534943.6654155,6777615.39848791,62573373.05195,66247660.7582156,1555005.36030504,137078018.085082,15917484.9060812
"WaxEster","WaxEster 40:2 +1O",7019648.29676783,22005579.7997462,23289980.7699227,11359695.0725875,44274480.8148412,15974971.0021349,9001611.89245352,18369881.6775162,4773226.41189316
"WaxEster","WaxEster 40:2 +3O",2471072.73578151,10754573.158157,13501839.880525,22666798.3709008,23722000.0310631,13391464.4239514,3815021.46337536,11481427.7496807,6323719.77169703
"WaxEster","WaxEster 40:3 +1O",14802558.9975403,17577934.1168543,15409082.3058858,9019425.66086498,55104529.9302203,48142318.9051028,2902869.14846344,40079754.514317,6274886.1504945
"WaxEster","WaxEster 40:3 +4O",2877787.32122163,5998047.45261881,5465570.99765213,2570202.02710343,8664019.94993086,5742762.98274114,802735.006450123,6432446.15148798,7508891.51323184
"WaxEster","WaxEster 40:4 +1O",24240526.5721836,77448335.6568307,94768156.6865193,35127959.0253457,136736900.692986,143611538.875097,9909401.03191748,273473660.836008,41504310.8939803
"WaxEster","WaxEster 40:8 +4O",0,0,40722.0082177863,0,33606309.5952599,10554465.8453565,0,26725027.6892689,0
"WaxEster","WaxEster 40:9 +4O",442118.634662956,265736.083743595,275404.464459152,212025.768435627,39587108.2587168,19435260.4613638,25726.9412611133,79527169.9670029,22310.1839846251
"WaxEster","WaxEster 42:1 +1O",678945.20532219,22386180.658888,23194324.6429275,7056623.05184475,19696796.5043639,12593237.3607724,4854160.99175601,20867675.000941,6006231.30854601
"WaxEster","WaxEster 42:1 +2O",12018505.2835415,22775347.0458671,18441637.0032966,9506369.7835347,20761363.5200038,12348453.0277964,5394568.48205579,7435084.73958058,7109388.52336424
"WaxEster","WaxEster 42:1 +3O",17212729.4140154,38338093.1933478,31432682.9711926,30788130.6014776,53705929.8940801,21917400.4767881,14133388.4337567,15061996.4096281,7002002.40973483
"WaxEster","WaxEster 42:10 +3O",3783419.64767498,2839313.15277743,3582964.10004241,915886.205689565,3804007.81215427,7292917.19823903,161990.656135312,4653894.28056861,7819003.71684875
"WaxEster","WaxEster 42:11 +4O",2458060.90471119,1953975.64655282,4147779.7185846,2208049.4120778,103897320.857041,52213219.7586605,211605.731129676,103714482.019591,2454824.40204522
"WaxEster","WaxEster 42:2 +1O",9000402.14080265,27878473.6560019,30883253.9264964,10805113.0541408,45507459.2972175,21017238.6231025,9112354.86529183,26192512.2142743,7130727.16111826
"WaxEster","WaxEster 42:2 +2O",5060147.93182928,77144040.3951862,48855341.9621522,14728894.6360448,51214200.1591044,46687017.952115,39462559.292038,44739408.9586826,5857870.01700357
"WaxEster","WaxEster 42:2 +3O",5027650.68939069,18227934.4405773,13947625.8848375,4283617.66218727,12527408.1615227,6122786.28896996,4127341.9331174,4924277.56052917,3113468.02945192
"WaxEster","WaxEster 42:3 +4O",2883566.99783939,3663023.07615056,8867555.74569527,6217673.53494165,16248533.6819431,1931268.50431641,7363546.31638891,9759074.21189646,16582165.6397511
"WaxEster","WaxEster 42:4 +4O",1325308.19807804,1671052.17457006,2570493.90010467,516612.188681268,2842468.8079397,1359338.32777404,964286.928684908,4646185.25910976,7708586.43319499
"WaxEster","WaxEster 42:8 +3O",694881.508876194,1102709.07058149,2149283.20270236,1053238.33422428,804617.772429619,2793916.53756455,572424.256384523,1986552.73138975,857795.592907811
"WaxEster","WaxEster 44:1 +1O",13759813.7315021,28474902.7532579,24938026.4140925,6616058.88369845,16421070.0741412,8906626.88650517,4246244.96704063,7580516.29365158,8497758.31910312
"WaxEster","WaxEster 44:1 +2O",8036530.50096513,19777675.6206707,23116908.3734501,9072310.75966949,22531030.2910729,10634382.9089338,4961174.52058134,9358338.9644015,6725433.43456505
"WaxEster","WaxEster 44:1 +3O",8638277.87374862,28548207.3921088,25568470.1635701,20465154.6675442,34902286.0530714,15190138.2169982,9875864.59548992,9477145.66264854,5782483.62211463
"WaxEster","WaxEster 44:11 +4O",807386.744998226,2827760.49156675,2034470.00983049,145568.472164153,4960839.25211983,3177638.41179158,83711.9606418577,6892666.62751399,1913994.61976736
"WaxEster","WaxEster 44:2 +1O",7485367.21318273,22117092.5299123,20552577.2773306,7589222.56364933,18014882.6438895,10275298.0236332,4517730.77086635,6240349.97647179,5164430.40426895
"WaxEster","WaxEster 44:2 +2O",4675972.92491922,15198612.9912687,18014928.6300478,6116509.02691909,14067391.8005861,16243553.5010843,5815841.21806354,10890836.4013349,3147358.71945063
"WaxEster","WaxEster 44:2 +3O",5295354.78340799,20307831.4243594,15529071.4253065,4128145.46552207,13531450.9220381,8278881.1495325,4283332.67879739,10007888.2498475,3630544.26899207
"WaxEster","WaxEster 44:2 +4O",4331256.79374507,9574515.04911464,15053672.0152477,5918920.67121048,11736576.9766755,10935390.0792588,3154499.54667725,13220718.1543049,7115845.10663063
"WaxEster","WaxEster 44:3 +1O",8017422.649612,25862889.436564,17981804.2790722,8370255.11857606,24946537.1043555,18565585.5767389,4747820.16436209,11217544.499179,10522279.4867439
"WaxEster","WaxEster 44:3 +2O",16586924.0235265,59430540.3145262,51210677.2733837,14776798.1397474,38404197.5042271,30551750.1071859,13259594.8077139,32311626.5888017,13615692.8304356
"WaxEster","WaxEster 44:4 +2O",2010256.0072381,3803972.12670632,4401826.47475712,1215761.87397872,2291744.85094445,7848296.23640345,334596.907512464,5064598.55079823,1677651.01716967
"WaxEster","WaxEster 44:8 +1O",1304009.00706207,3396035.36392061,8618181.795084,8864524.62207459,27650826.1793265,14148466.0137098,1107156.74626643,12294109.8773194,3980182.06222506
"WaxEster","WaxEster 46:1 +1O",4322496.47286927,8808684.77388154,8754994.66332475,3192756.73318451,9636727.49675521,4594810.99751141,2244905.00676468,2051526.67942587,1100058.52069957
"WaxEster","WaxEster 46:1 +2O",5230974.82556584,12427468.7162305,18718130.7286701,8277522.36323567,21184412.537219,11610488.7261303,5806252.37291693,6094013.46211031,4920219.08661339
"WaxEster","WaxEster 46:1 +3O",6177198.66381015,23521682.5129266,17718488.2903531,7563932.21444536,19058048.3124569,11007041.129648,6234150.8764611,5058741.5902742,4023005.11196021
"WaxEster","WaxEster 46:2 +1O",1605855.6891193,6803328.99436598,6486949.92568615,1905976.62784951,6854280.14454226,2564875.44909946,2250769.67030927,669058.823382326,907156.255599305
"WaxEster","WaxEster 46:2 +2O",2046386.09694477,8463708.34724245,11059446.2013191,3776281.51257084,8575977.11066153,11628119.1626366,3441505.43002654,9550854.76304934,1886130.31030034
"WaxEster","WaxEster 46:2 +3O",1649721.53709794,7282587.55867733,4385487.62435057,902541.622873155,4944313.41240726,2153115.70577732,657715.946923431,1093997.08265379,53398.5726560308
"WaxEster","WaxEster 46:2 +4O",17269976.4218614,46721477.9455787,45219082.5805803,14948881.7058077,28930460.5368374,28489001.8284165,9096484.67660362,44679533.1613295,35225030.8859268
"WaxEster","WaxEster 46:3 +1O",3287319.325644,12151629.4489292,10080980.3697807,3534193.34906575,9644207.9756747,6726510.51858243,2506944.05834171,2302430.97552397,1588466.09394415
"WaxEster","WaxEster 46:3 +2O",6107587.17823778,19896219.7737865,16613354.5710721,6658959.57413383,14802887.6789945,9899352.33488137,3356773.32442584,5482268.13864536,2959255.89823709
"WaxEster","WaxEster 46:4 +2O",1133677.27073092,5200087.70529061,4815549.06197716,1684595.03004959,3236916.87438116,5887961.37856688,755728.559412482,4215029.21501717,680311.006893224
"WaxEster","WaxEster 46:8 +1O",994558.061331161,1705122.53731658,7123303.64698363,5983819.61390609,8175612.17629799,4904069.36451435,1027544.81070437,6461301.42410423,2944204.18518575
"WaxEster","WaxEster 46:8 +4O",19638922.996343,32219712.4000846,48651013.833275,34876611.0470551,36128469.7189038,12001039.5970412,10277008.1824645,12325211.7905258,13531743.2068842
"WaxEster","WaxEster 48:1 +2O",3415925.14465792,14590830.8878383,13343756.6519081,5516069.37432024,13151596.2234086,5966748.64671993,2978949.83860045,2915971.64172355,1871035.24105063
"WaxEster","WaxEster 48:1 +3O",1392129.92016553,7995964.28576261,4965248.0431346,2235083.53391866,4325953.94082931,3563314.63363945,1604984.02970236,866638.053876135,555524.215214051
"WaxEster","WaxEster 48:2 +1O",1645561.98314247,5871900.5828797,3615822.17045478,1084731.63155814,4441439.44379194,1435188.67968921,1265771.00416162,355601.00262135,94352.6732838776
"WaxEster","WaxEster 48:2 +2O",1504879.27790361,3752437.18397052,7447357.19246435,2277691.15124004,8250954.50367489,14423213.5934058,2595801.08559242,15280644.7957389,3481264.06616416
"WaxEster","WaxEster 48:2 +4O",21735886.5013268,67260010.2177224,69203666.5044309,24292093.3346226,47728197.3564232,48002382.8937299,18154624.7710736,73083571.5508691,45520355.2756352
"WaxEster","WaxEster 48:3 +1O",1960245.37766124,8732302.14608538,5742339.18285427,2095598.93945113,4621395.38998715,2689580.17909906,1059469.75110812,734441.567425127,706211.015497725
"WaxEster","WaxEster 48:3 +2O",1598257.99983896,5616360.46231443,10015135.0468011,1834387.52411792,4073804.66913386,14382124.1703547,805746.06968396,10021482.5505625,1434852.79388989
"WaxEster","WaxEster 48:3 +4O",55056438.6054031,138015547.847513,129163780.321792,31243542.4706439,67879541.633069,76986169.4011454,14849734.4633536,151822603.390137,113908927.900438
"WaxEster","WaxEster 48:4 +4O",27995798.0259154,68143630.0756034,65183341.3248823,17164951.0813701,40782454.8211026,50283130.8820869,7362140.87316741,95335510.7112095,58026683.6042218
"WaxEster","WaxEster 48:8 +4O",7910922.04480299,11971172.2798044,22477810.4807966,21280356.8061238,14296661.0652303,15720349.0674372,12248345.1503572,9245859.00419826,8452628.49021116
"WaxEster","WaxEster 50:2 +2O",3244858.58813928,9255371.46150844,12576438.5571839,1628742.08656334,17824687.8884929,16159467.8928523,764989.645016387,28812728.4659907,8089706.31232997
"WaxEster","WaxEster 50:2 +4O",19004117.2959975,63851563.5361468,58253490.2403138,23782149.8377192,53669645.4900364,48440251.9862048,20907378.7671468,59859165.7237805,31877237.6106715
"WaxEster","WaxEster 50:3 +4O",68421372.6784339,184607538.574024,166788244.774638,46499761.7537482,105278660.069118,125145441.495296,25035261.7960557,228768072.805106,130745092.809838
"WaxEster","WaxEster 50:4 +2O",3908550.61735399,9791280.94640774,11376597.4595035,163505.380643613,19276355.0071841,10788322.8778326,460974.841070969,32630789.308616,7071849.45360528
"WaxEster","WaxEster 50:4 +4O",64791233.9602128,160165380.828911,136941148.648968,39352588.5473817,99405124.748775,116397122.559433,17252980.8759134,227966137.21543,120881018.589551
"WaxEster","WaxEster 52:2 +2O",3971331.35210334,12928420.2115703,11615370.2565998,897459.590780201,14451617.2444424,11047879.4933858,149157.252361332,28174606.2524923,8909021.68106061
"WaxEster","WaxEster 52:2 +4O",9267314.22967502,30818480.4923338,30492334.9931802,9818768.47118378,28154616.777819,25306139.5422687,10071675.7805639,27369300.9569675,15134505.4703687
"WaxEster","WaxEster 52:3 +4O",56069055.3290635,160319658.652522,113668399.224903,38859523.5496168,73806592.5177754,110970082.787343,22116759.9414141,139217699.64909,98002690.9072892
"WaxEster","WaxEster 52:4 +2O",3484633.12893884,18443644.5498036,16634317.0806798,46828.9121709597,18957278.5653812,15387621.3545199,0,32927343.399899,8940474.79514257
"WaxEster","WaxEster 52:4 +4O",60827217.2902506,169707216.241083,135603785.863953,43726922.8952688,88245804.9740656,132053645.626085,20261900.6197769,170484795.789138,112515127.178687
