"species","compound_name","Orbi_1231","Orbi_1232","Orbi_1233","Orbi_1234","Orbi_1236","Orbi_1237","Orbi_1238","Orbi_1240","Orbi_1241","Orbi_1242","Orbi_1243","Orbi_1244","Orbi_1245","Orbi_1246","Orbi_1247","Orbi_1280","Orbi_1281","Orbi_1282","Orbi_1283","Orbi_1284","Orbi_1285","Orbi_1286","Orbi_1287","Orbi_1288","Orbi_1290","Orbi_1291","Orbi_1292","Orbi_1293","Orbi_1296","Orbi_1297","Orbi_1299","Orbi_1309","Orbi_1310","Orbi_1312","Orbi_1315","Orbi_1316"
"WaxEster","WaxEster 44:4 +2O",662644.944741849,59208.224272693,474159.623130043,1538087.42907556,1152087.3866581,414205.587821219,461398.722676251,156639.812189696,820477.593438745,139597.681858818,65833.0209047953,496085.897234584,112124.074417973,975486.821866924,513598.374452209,901502.272589692,804331.774718933,822917.138004608,868821.815307882,1802091.71112837,159339.510485542,316448.055042024,4582680.18787624,881161.538298559,365916.411742217,403740.265241281,664856.431140426,469578.97720946,550908.269892139,1244706.84656123,2010256.0072381,536454.722735541,1433904.66963713,670937.499462892,811952.789486152,304561.95697066
"WaxEster","WaxEster 44:8 +1O",1073943.84882999,4140565.81253467,136176.306319742,4040381.27020665,2294537.63592224,4904921.83640006,5462052.21237975,384132.160489322,3759473.55589278,4657206.91902887,411723.217337949,860264.701872865,311301.368439156,87500.3878795276,101484.505066183,3380496.63999155,1644734.4782427,1298604.41740857,1296098.83707965,3574627.54971262,2845036.58528361,511371.375081521,5278417.38856743,726386.101161057,634286.000602468,782374.6195155,1621735.24706339,1553072.96446686,727995.117159642,5279412.15214045,1304009.00706207,9383812.76211926,2290261.10128341,0,2020929.13528791,2584164.44915901
"WaxEster","WaxEster 46:1 +1O",800394.706805628,476587.402276533,1204571.71010876,651159.514594479,835739.847107357,955831.396981307,1453005.96579769,416808.221289491,4278438.45856852,343201.139818445,507115.402465985,682704.220168131,1320981.38300921,4617359.22965247,606778.084023638,280624.4327663,981407.55217473,528246.170072981,2625050.66549151,591496.561992113,467147.560106496,544536.24492898,411186.581437849,2517490.2166843,1275304.9430279,67858.3102533199,399776.472322831,50792.6582715251,1107103.09023167,722833.903474689,4322496.47286927,2472864.27313116,2180453.26198181,1839840.036148,1421881.57077807,747893.683603683
"WaxEster","WaxEster 46:1 +2O",2106673.15675394,3202573.15977354,2761031.32978729,1910802.68577677,2225311.62119545,3749775.09017744,3344615.7494504,1450117.18547202,6681993.80988777,1631683.72108317,1670704.07850872,2471455.04163628,2685431.10893619,1508020.7569631,1733167.70293013,1330740.78527162,2440405.59693817,1637204.34611204,5456722.38753774,1215265.64494988,1455918.38354967,1570381.59131134,1749704.76116612,4724708.62410068,2957300.55153209,1299908.26683716,1883852.99036838,1179905.22283806,2232619.70707073,2178749.95623102,5230974.82556584,4205454.72792985,3312927.32996341,3625372.51790365,3122868.22399511,2325140.17918736
"WaxEster","WaxEster 46:1 +3O",2629959.52484949,2441765.89484271,3140578.45559482,1265718.28951538,2056402.29180246,3105529.20808448,2824701.21592283,1226548.01107895,7184930.57084467,1716011.79200662,2421435.31438991,2017843.09159787,2586167.55099224,12038441.2257716,2246176.68929899,1008322.1406873,2057369.73818542,1344663.56121336,5437775.14846628,1440037.59885816,832281.37788784,1580545.54501446,1722065.82666792,4454598.85734524,2471395.03726299,1234955.03650462,1746064.40063204,730680.337270174,2544244.00728792,1790797.86271134,6177198.66381015,3501121.42276218,3103593.91719845,3280495.12736003,2742372.36089426,2259501.60772251
"WaxEster","WaxEster 46:2 +1O",584372.683754377,699961.878178242,835525.179467701,282265.996365274,424235.480310941,825580.333974395,1026496.18827733,578251.156463068,2835450.84756225,278088.030836267,501604.838883808,1406210.66968868,1170913.6749624,4256257.91699922,757651.342505338,0,490089.739246945,301117.274535982,1484768.97649375,85675.5524810699,149171.270111316,0,98373.1647709058,1391904.93400389,662874.785598282,108903.537408453,175356.300919419,308162.978943907,815842.541303644,557497.827523861,1605855.6891193,1466790.89655004,1340934.07783215,1029690.75018763,734811.057955686,777564.006738037
"WaxEster","WaxEster 46:2 +2O",703229.05153263,917320.620684699,1437337.60977269,3649908.28049564,1212314.74676702,1542174.32216734,1298456.33403603,586470.292354869,3077845.30052505,1686832.15856241,1863085.34180487,1936880.15989842,991949.795866799,4202898.99989771,1034527.30164157,2681204.34697653,1060764.89304189,985536.170668059,2029458.20985705,2234205.96490911,696224.446884717,53353.0229852659,7272667.61611086,1815156.2487785,731519.386408621,690346.572272024,978910.333997783,135018.844986418,661705.520715085,1113678.58990167,2046386.09694477,1740180.53324841,2250216.26540053,1490789.6371875,2507690.24591962,1112165.67154935
"WaxEster","WaxEster 46:2 +3O",723456.074049052,639366.612178246,957922.46024789,921645.970180772,572783.109298839,843017.30201924,806548.868817918,200534.438937614,1920902.92426827,61746.1730394856,201566.14303602,520748.324067815,255615.364949798,4853916.04167543,471217.484025114,0,0,172351.112473017,1366094.7723788,0,70091.2240723227,253692.544458704,0,856768.594769385,282634.388631091,0,342184.284999799,53398.5726560308,488069.837130255,214237.824099682,1649721.53709794,734477.705123583,1476843.49399314,638121.129469226,363864.387744397,209340.363527945
"WaxEster","WaxEster 46:2 +4O",8028905.6045229,4447158.22978321,2489410.20119823,16622287.2984102,6232962.61441461,6297434.68458484,5962017.42908461,2630504.61978331,5724064.65597395,5641855.37783655,3733722.4774846,8839698.05182954,2732257.57933572,5074168.93551725,12202010.9150287,13749361.7111806,14128483.1470283,3356328.10727703,3664830.35367229,10951556.0444617,4207308.58222997,9245205.55528543,9884576.72410476,3405906.65506633,2066042.10720579,6270288.11176921,7731733.2034939,14826259.6271293,3033675.63853541,8706632.13622483,17269976.4218614,6499785.53741083,14703654.5885965,4439453.73173048,11280331.3034689,4500081.7804208
"WaxEster","WaxEster 46:3 +1O",1313270.40718348,1507951.85549202,1373877.32319861,963247.935101556,2789997.34746499,1332058.26567632,1240937.43285962,626979.42388658,3827244.08993937,575231.745401351,371120.364920563,1094252.52897741,1508844.26953457,6856596.2604498,1165117.20955365,219334.563385472,943990.156181281,491429.827210047,2816380.94496006,628418.649826892,407792.368246033,467318.141639263,97984.6135880722,2461862.61882087,1385706.52204791,210030.39404493,754038.025915997,434445.543717942,1165462.71337046,1022147.61256931,3287319.325644,1736016.33170737,3137390.15205256,1595289.40418702,1184863.36147204,828734.385259183
"WaxEster","WaxEster 46:3 +2O",2140027.50934702,2343589.06771475,2727242.66645734,2125045.77848505,2159727.92128477,2340567.72184716,1897958.50633457,1070846.35377524,5055395.27221919,1247502.71022298,1060204.32223532,2618497.60285625,1225722.64841528,10734247.1984751,2033462.5775225,852851.098735817,1727107.45515783,1327027.12504089,3969454.97220268,1177344.13638361,641020.239315344,727712.289014807,2052184.70677139,3662226.61437501,2446244.51267517,524181.12659426,1102022.88343585,707967.316485003,2324192.11192034,1717984.73462252,6107587.17823778,3165377.11087878,3686254.24005179,3158747.31599119,1955461.75212023,1963671.69521145
"WaxEster","WaxEster 46:4 +2O",563166.574035849,338320.331925287,375574.600931351,2745822.83477921,1732144.86352647,497139.309075638,490586.890901051,194117.926813469,1137192.61188088,336770.772817402,280694.718178144,840507.09036196,280915.91442087,1930363.81633337,825890.471148879,332081.760881362,399330.00306874,582648.787707208,629429.229885106,554475.831649397,141441.476241147,386333.890855268,1820265.66744556,1090063.43508186,402343.212185665,150028.175777569,724758.79711647,130952.828046916,804039.568805375,1706121.61770974,1133677.27073092,773677.730598303,1112384.15408132,769574.15580078,939404.749810456,457615.03171022
"WaxEster","WaxEster 46:8 +1O",684694.687781136,438290.786872031,113572.282951872,2026446.2896168,238011.842990342,1773730.40468648,2355095.60768772,408696.774856003,1049121.08745919,3383381.28846194,368923.972678703,220322.964582401,249924.063169665,0,185748.474902003,1919992.44642872,1301617.56627912,134624.354431957,568181.000679378,2380238.33362676,2072179.24671652,70289.8526108762,2120346.96325026,385028.780488481,323264.327825864,664925.872044227,764389.522022566,977660.746862405,204994.750901765,1977529.55759437,994558.061331161,2559374.28959257,1938625.58630041,0,2739246.1330336,1726507.89962688
"WaxEster","WaxEster 46:8 +4O",5193830.69224993,4850600.40469811,857814.543162772,3500911.12915998,1644773.72524011,6520104.3591276,6500454.30467959,4073955.52349547,6137742.11179166,12497297.4910697,1755745.72164008,9478976.71514471,4447306.93732892,1544070.12974701,7136015.57313068,2917337.01116681,5344697.52952632,2117291.19863867,536814.20934501,3789672.45156031,14965461.3880488,8439155.66335653,8018035.56654084,964271.69522624,669238.839766634,2273320.3130518,9072633.04110988,5913725.36430608,6744613.32816994,1801416.09591522,19638922.996343,12119568.5386068,16384400.7604008,834007.300490534,13381510.6075688,7584039.51177168
"WaxEster","WaxEster 48:1 +2O",1542660.38820951,1927256.1645821,1962963.03720308,1143028.45688993,1278177.0785514,1984027.13356178,2256548.53622501,707815.636974738,4725851.03313981,969695.579328252,954664.023443011,2093844.17748088,1316470.1781827,7583023.37407474,1722943.7390882,364495.160722005,1195534.47054026,918552.179103366,2633164.97255829,489895.845008257,759646.757339968,579744.44914718,1061207.91441243,3078357.4132283,2061684.49126182,145237.815142841,976242.098622941,530262.95536753,1725042.5463902,994198.681197816,3415925.14465792,2257913.35589988,2418137.70430809,2186216.83869574,2032806.52888583,1757647.79080187
"WaxEster","WaxEster 48:1 +3O",496110.911255188,202180.136078233,595552.408160807,447794.477890132,560211.755889753,747567.6139917,965643.904566275,188049.407387073,1259736.9389496,414937.826134879,1081248.00990939,515577.876448896,335686.612405902,5200138.84689577,873805.122854568,136577.585754,386262.458532954,206984.905795634,2132712.56952943,75281.0844363693,196648.288672907,146406.129318231,537279.90327017,1591735.94369679,1117663.67964605,0,384443.791859005,169261.756681097,505833.739464832,333110.404950098,1392129.92016553,1150825.3472435,899530.723049285,895059.483579844,577565.896736302,785285.195042518
"WaxEster","WaxEster 48:2 +1O",264366.823145122,236180.767299452,614181.956441586,153554.368723187,223018.109788108,674333.100765456,481062.100308335,265423.538067078,2102697.78011035,125147.318748031,497463.35629631,693961.879828215,502884.109798229,4047777.46721851,796090.482436481,71280.6032631917,94352.6732838776,130766.030634971,1212170.5699011,0,0,51921.14986909,0,847410.894033906,385811.431759613,0,0,0,573772.881050497,0,1645561.98314247,947165.695308344,523296.981295229,711744.660210503,655537.936235843,281432.522619997
"WaxEster","WaxEster 48:2 +2O",354925.140263575,641509.338700167,624792.231351046,5278784.77898869,1985421.61401505,1753607.61793976,1603195.62081323,441723.649429636,2422655.93432647,1652032.84022019,1643824.70966557,1227365.6516222,510252.726497211,1667160.97108419,768254.659860532,2907921.67598996,1908735.27295267,1547192.3365825,526466.27111347,5546746.00417774,377058.038347031,51990.6478858459,10039066.7554163,439188.989309243,0,983051.936288284,638930.859013925,589476.856923206,248600.272672818,1872258.95286102,1504879.27790361,1829985.99189528,1917355.64248694,271174.905862444,2354484.51039708,884170.167297832
"WaxEster","WaxEster 48:2 +4O",12370258.2062973,7645329.89098785,6182877.47850407,29985619.8832338,11725988.3860158,10269928.7890913,8521492.31930721,4750065.61032132,10918279.4052822,7268728.2500956,8219489.74028499,14146209.1314184,5185069.42046729,8077390.4267401,16244026.5613475,18998532.2104531,18469468.8288917,7103983.18435144,8574698.85905113,16995436.2728307,6005445.4935856,12175045.764221,14137458.030862,6254606.68724133,4714007.90043407,10775878.8250568,10437214.220054,16275007.6216866,6303911.69050736,13564237.617801,21735886.5013268,10373166.9517546,20467528.9399566,7956075.0390625,15346720.3534807,6805723.91382982
"WaxEster","WaxEster 48:3 +1O",590453.818165588,169337.261087212,413266.954478741,388004.023770984,803842.067098883,974456.024778066,1016667.32316029,469253.683560959,1168684.4995226,76163.2073337058,202189.86867568,930797.968674073,388026.198871477,5982665.62700731,543024.016693595,160246.538828518,528501.7714683,0,1291820.88335214,186191.004825625,413113.923202003,365266.65781528,157067.00155523,1409231.58376919,611112.371203084,0,219229.751476862,177709.244029425,995209.437712334,436850.227092802,1960245.37766124,1292250.28143898,1477579.88428776,1031662.27492675,978648.460692257,532814.330952247
"WaxEster","WaxEster 48:3 +2O",1130132.92569386,396500.628576164,2366553.14948521,2703648.86539112,2116592.70037726,870658.685784019,916060.384162422,184886.970373577,1046064.43345476,327435.836618838,620859.099310383,1233616.8241029,0,2337626.09319123,386032.13987649,503437.162406888,534636.615089298,1044254.91028874,1278648.75358361,5770141.61247572,344351.046286557,135236.187848158,8698201.07916428,951498.538458936,565989.040877586,262616.717303387,134486.166152124,637599.461497207,596611.60033494,2288681.63722952,1598257.99983896,844520.537156503,2376283.67518424,1492846.94955256,1908716.20443541,1178466.65513439
"WaxEster","WaxEster 48:3 +4O",19346193.3023044,10006345.6800637,6460432.05506384,58338680.6563836,21426960.6223095,11056554.7497183,14234127.0729183,4216716.38736555,13633001.3491103,10509845.1777452,5588390.39362351,28327415.4899288,5044627.68236454,12244939.6697223,42800109.005736,43489130.749514,45457394.9026515,11418197.3126821,8150279.85527114,38576594.6715572,8670536.90704059,31422545.1909752,21764651.4692124,6160733.73839606,4585278.57773323,17342206.425593,22478494.5105439,51109326.5721939,7477881.80812483,25644277.4543523,55056438.6054031,18949512.7812584,43384078.2829792,9723266.16823062,31932450.5195413,12898670.2358828
"WaxEster","WaxEster 48:4 +4O",10844855.6284594,5474074.80633899,2708246.53306191,34545886.9040987,13942085.278529,6905371.93154415,8802837.05528131,2446376.79227243,7304406.67722139,6227519.10199027,2261854.55956963,14786373.6792777,2653909.52132535,5990896.33757769,20834617.4145185,27072287.4436632,24013747.7891356,7109353.94192808,4250950.99994752,26607982.4215196,4458880.19968284,14783809.3788279,13486533.3388819,2657827.19049606,2517503.72778957,9043903.44845548,11190760.1420597,24969032.3666307,3961048.05190743,18603561.2647284,27995798.0259154,12295764.3507168,23255110.1010235,4498691.17416016,15551970.0904811,6223813.73054196
"WaxEster","WaxEster 48:8 +4O",2165648.16504487,1804982.89196238,1478616.19826044,3148024.81781042,638954.267345513,2255969.18051352,2978995.12684175,4514101.61388019,2269397.59418856,6728070.16032575,2235188.67433234,2843926.50722519,5499054.86214465,449701.905625968,2619598.08453212,1761626.69170362,2990737.73714633,899705.134455045,301628.287272332,3436502.36022917,7647375.25215795,2959167.38444636,13973561.5565517,2364872.86020402,1040721.16685614,2309777.51876383,2603376.30037707,3152113.23430099,5864190.22678396,806204.956267599,7910922.04480299,4987316.27172413,6082800.08431949,1173680.43977797,4669896.70576609,5037698.12502137
"WaxEster","WaxEster 50:2 +2O",1284024.7439381,2350790.36661631,186952.475903364,9543011.58753492,4264137.38644804,2780882.07414706,4012364.95031094,146901.195835186,3546474.31054949,1253378.56245309,516856.203339245,2866529.25683286,101232.245841956,119319.318873559,3872706.74958207,5789882.4641059,2885679.48810004,2814407.71791484,580935.366712895,10665426.696435,195194.230472996,2243026.86970802,8094394.55483782,345950.506745499,0,1763164.23969343,1691328.18480686,3440862.58453649,180169.293637252,3220000.58485353,3244858.58813928,5134176.18686909,3716489.85206782,44965.5945998082,3795636.95774338,1664879.50789102
"WaxEster","WaxEster 50:2 +4O",11715069.8502207,9556516.23760066,6091665.33699083,20842874.4254816,11099667.3909184,11045749.1840621,9311241.51469906,5915871.81476154,12378422.857849,6823120.27759876,8774318.06110393,12038721.234531,6217188.89128132,8826325.33450051,13760637.9546002,16021331.3311074,12874952.4924317,7331818.58919701,10777669.2747896,15663141.3779944,5354012.1817144,10467075.3770553,13630921.9105792,7950539.03849884,5349284.58734177,8836642.61985436,8964616.23883246,10165642.4983855,6255732.79106426,12931993.4099177,19004117.2959975,11377715.6958256,14257451.8861327,10117838.7809375,11256462.455124,6658650.28903633
"WaxEster","WaxEster 50:3 +4O",26397492.7615746,16989748.6526818,9546587.75849999,84292533.8569435,34557398.4265883,17597906.4978327,21666005.5017458,6934750.65536973,23148390.169649,15676492.4197178,10092249.5244202,33178146.3593646,8008261.61626576,17059470.9379016,58004404.5128932,61772171.5382286,57273976.6781811,21169961.5166711,12579715.2885176,61533405.8932631,12241658.5963187,37185643.5688327,32546712.4500625,10891344.2743369,8146823.29734498,23556725.0846685,30885486.9388729,49914391.0469886,10434787.4403667,45461615.3301277,68421372.6784339,25876609.247209,51829864.4261324,15075039.8539491,40110853.2734434,21231448.6828607
